title,link,description,cap_xet_xu,ap_dung_an_le,loai,dinh_chinh,thong_tin,pdf_link
Bản án:số 123/2024/HNGĐ-ST ngày 15/04/2024 của TAND TP. Hồ Chí Minh(12.08.2024),https://congbobanan.toaan.gov.vn/2ta1552300t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Sơ thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:Ly hôn,https://congbobanan.toaan.gov.vn/5ta1552300t1cvn/123_HNST_KHONG_15042024.pdf
Bản án:số 174/2024/HNGĐ-ST ngày 24/05/2024 của TAND TP. Hồ Chí Minh(12.08.2024),https://congbobanan.toaan.gov.vn/2ta1552309t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Sơ thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:Ly hôn,https://congbobanan.toaan.gov.vn/5ta1552309t1cvn/174_HNST_KHONG_24052024.pdf
Bản án:số 187/2024/HNGĐ-ST ngày 03/06/2024 của TAND TP. Hồ Chí Minh(12.08.2024),https://congbobanan.toaan.gov.vn/2ta1552312t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Sơ thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:Ly hôn,https://congbobanan.toaan.gov.vn/5ta1552312t1cvn/187_HNST_KHONG_03062024.pdf
Quyết định:số 190/2024/QĐST-HNGĐ ngày 05/06/2024 của TAND TP. Hồ Chí Minh(12.08.2024),https://congbobanan.toaan.gov.vn/2ta1552323t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Yêu cầu công nhận thuận tình ly hôn...,Sơ thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:Ly hôn,https://congbobanan.toaan.gov.vn/5ta1552323t1cvn/190_HNST_KHONG_05062024.pdf
Quyết định:số 175/2024/QĐST-HNGĐ ngày 24/05/2024 của TAND TP. Hồ Chí Minh(12.08.2024),https://congbobanan.toaan.gov.vn/2ta1552348t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Sơ thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:Ly hôn,https://congbobanan.toaan.gov.vn/5ta1552348t1cvn/175_HNST_KHONG_24052024.pdf
Quyết định:số 34/2024/QĐ-PT ngày 21/03/2024 của TAND TP. Hồ Chí Minh(10.08.2024),https://congbobanan.toaan.gov.vn/2ta1551534t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Phúc thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:Ly hôn về mâu thuẫn gia đình,https://congbobanan.toaan.gov.vn/5ta1551534t1cvn/34_HNPT_KHONG_21032024.pdf
Bản án:số 622/2024/DS-PT ngày 09/07/2024 của TAND TP. Hồ Chí Minh(09.08.2024),https://congbobanan.toaan.gov.vn/2ta1550412t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng chuyển nhượng quyền sử dụng đất,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Tranh chấp hợp đồng mua bán nhà ở, chuyển nhượng quyền sử dụng đất ở",https://congbobanan.toaan.gov.vn/5ta1550412t1cvn/622_2024_DS_PT.pdf
Quyết định:số 483/2024/QĐ-PT ngày 28/05/2024 của TAND TP. Hồ Chí Minh(09.08.2024),https://congbobanan.toaan.gov.vn/2ta1550396t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng tín dụng,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Công ty mua bán nợ Quốc tế V kiện Lê Hồng Đ,https://congbobanan.toaan.gov.vn/5ta1550396t1cvn/483_2024_DS_PT.pdf
Bản án:số 687/2024/DS-PT ngày 05/08/2024 của TAND TP. Hồ Chí Minh(09.08.2024),https://congbobanan.toaan.gov.vn/2ta1550405t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng vay tài sản,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Lâm Ngọc M kiện Phạm Đoàn Ngọc T,https://congbobanan.toaan.gov.vn/5ta1550405t1cvn/687_2024_DSPT.pdf
Bản án:số 124/2024/KDTM-PT ngày 16/05/2024 của TAND TP. Hồ Chí Minh(08.08.2024),https://congbobanan.toaan.gov.vn/2ta1549373t1cvn/chi-tiet-ban-an,"Quan hệ pháp luật:Tranh chấp về thuê, cho thuê, thuê mua",Phúc thẩm,Không,Kinh doanh thương mại,0,"Thông tin về vụ/việc:Chấp nhận toàn bộ kháng cáo, giữ nguyên bản án sơ thẩm",https://congbobanan.toaan.gov.vn/5ta1549373t1cvn/BAPT__so_124_ngay_1652024__Van_phong_Thanh_uy_Cong_ty_Phan_bon_Thai_Du.pdf
Bản án:số 190/2024/KDTM-PT ngày 29/07/2024 của TAND TP. Hồ Chí Minh(08.08.2024),https://congbobanan.toaan.gov.vn/2ta1549497t1cvn/chi-tiet-ban-an,"Quan hệ pháp luật:Tranh chấp về thuê, cho thuê, thuê mua",Phúc thẩm,Không,Kinh doanh thương mại,0,"Thông tin về vụ/việc:chấp nhận một phần kháng cáo, sửa một phần bản án sơ thẩm",https://congbobanan.toaan.gov.vn/5ta1549497t1cvn/BAPT_so_190_ngay_2972024_KD_Nha__Viet_Hoa_ma_hoa.pdf
Bản án:số 131/2024/KDTM-PT ngày 23/05/2024 của TAND TP. Hồ Chí Minh(08.08.2024),https://congbobanan.toaan.gov.vn/2ta1549585t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp về mua bán hàng hóa,Phúc thẩm,Không,Kinh doanh thương mại,0,"Thông tin về vụ/việc:Chấp nhận một phần kháng cáo, sửa  bản án sơ thẩm",https://congbobanan.toaan.gov.vn/5ta1549585t1cvn/BAPT_so_131_ngay_2352024_Cty_CP_DIC_Dong_Tien__Cty_TNHH_XD_va_NT_Gia_P.pdf
Bản án:số 170/2024/KDTM-PT ngày 11/07/2024 của TAND TP. Hồ Chí Minh(08.08.2024),https://congbobanan.toaan.gov.vn/2ta1549591t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng tín dụng,Phúc thẩm,Không,Kinh doanh thương mại,0,Thông tin về vụ/việc:giữ nguyên bản án sơ thẩm,https://congbobanan.toaan.gov.vn/5ta1549591t1cvn/BAPT_so_170_ngay_1172024_NGAN_HANG_TMCP_Cong_Thuong__Vu_Quang__ma_hoa.pdf
Bản án:số 141/2024/KDTM-PT ngày 03/06/2024 của TAND TP. Hồ Chí Minh(08.08.2024),https://congbobanan.toaan.gov.vn/2ta1549613t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp về mua bán hàng hóa,Phúc thẩm,Không,Kinh doanh thương mại,0,"Thông tin về vụ/việc:không chấp nhận kháng cáo, giữ nguyên bản án sơ thẩm",https://congbobanan.toaan.gov.vn/5ta1549613t1cvn/BAPT_so_141_ngay_0362024_Cty_dien_may__Cty_TNHH_MTV_QLKD_nha_tphcm_ma_.pdf
Bản án:số 153/2024/KDTM-ST ngày 22/07/2024 của TAND TP. Hồ Chí Minh(08.08.2024),https://congbobanan.toaan.gov.vn/2ta1549623t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng tín dụng,Sơ thẩm,Không,Kinh doanh thương mại,0,Thông tin về vụ/việc:chấp nhận yêu cầu khởi kiện,https://congbobanan.toaan.gov.vn/5ta1549623t1cvn/BAST_so_153_ngay_2272024_NH_Sai_Gon_Thuong_Tin__Cong_ty_Tan_Vinh_Thai_.pdf
Bản án:số 137/2024/KDTM-ST ngày 09/07/2024 của TAND TP. Hồ Chí Minh(08.08.2024),https://congbobanan.toaan.gov.vn/2ta1549652t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp về mua bán hàng hóa,Sơ thẩm,Không,Kinh doanh thương mại,0,"Thông tin về vụ/việc:chấp nhận yêu cầu khời kiện, đình chỉ yêu cầu nguyên đơn",https://congbobanan.toaan.gov.vn/5ta1549652t1cvn/BAST_137_ngay_0972024_cty_Hofa__Cty_Hung_Toan_ma_hoa.pdf
Bản án:số 442 ngày 16/05/2024 của TAND TP. Hồ Chí Minh(07.08.2024),https://congbobanan.toaan.gov.vn/2ta1549116t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp về quyền sở hữu và các quyền khác đối với tài sản về quyền sở hữu tài sản,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Tranh chấp đòi tài sản,https://congbobanan.toaan.gov.vn/5ta1549116t1cvn/An_so_442DSPT_2024VanNH.pdf
Bản án:số 441 ngày 15/05/2024 của TAND TP. Hồ Chí Minh(07.08.2024),https://congbobanan.toaan.gov.vn/2ta1549129t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng trao đổi tài sản,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Tranh chấp hợp đồng tặng cho quyền sử dụng đất, đòi đất thừa kế",https://congbobanan.toaan.gov.vn/5ta1549129t1cvn/An_so_441DSPT2024_AnhPhep.pdf
Bản án:số 440 ngày 15/05/2024 của TAND TP. Hồ Chí Minh(07.08.2024),https://congbobanan.toaan.gov.vn/2ta1549132t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng dịch vụ,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Tranh chấp hợp đồng dịch vụ,https://congbobanan.toaan.gov.vn/5ta1549132t1cvn/An_so_440DSPT2024ThuongNgu.pdf
Bản án:số 384 ngày 03/05/2024 của TAND TP. Hồ Chí Minh(07.08.2024),https://congbobanan.toaan.gov.vn/2ta1549136t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng vay tài sản,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Tranh chấp hợp đồng vay tài sản,https://congbobanan.toaan.gov.vn/5ta1549136t1cvn/An_so_3842024DSPTDucOanh.pdf
Bản án:số 376 ngày 26/04/2024 của TAND TP. Hồ Chí Minh(07.08.2024),https://congbobanan.toaan.gov.vn/2ta1549146t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp về quyền sở hữu và các quyền khác đối với tài sản,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Tranh chấp đòi nhà yêu cầu tuyên bố văn bản công chứng vô hiệu, tranh chấp quyền sử dụng đất ở và quyền sở hữu nhà ở",https://congbobanan.toaan.gov.vn/5ta1549146t1cvn/An_so_3762024DSPTLinhDung.pdf
Bản án:số 313 ngày 16/04/2024 của TAND TP. Hồ Chí Minh(07.08.2024),https://congbobanan.toaan.gov.vn/2ta1549149t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp quyền sử dụng đất,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Tranh chấp quyền sử dụng đất,https://congbobanan.toaan.gov.vn/5ta1549149t1cvn/An_so_313DSPT2024_QuocSy.pdf
Bản án:số 273 ngày 03/04/2024 của TAND TP. Hồ Chí Minh(07.08.2024),https://congbobanan.toaan.gov.vn/2ta1549151t1cvn/chi-tiet-ban-an,"Quan hệ pháp luật:Đòi bồi thường thiệt hại ngoài hợp đồng về danh dự, nhân phẩm, uy tín",Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Tranh chấp về bồi thường thiệt hại do danh dự nhân phẩm uy tín bị xâm hại,https://congbobanan.toaan.gov.vn/5ta1549151t1cvn/An_so_2732024DSPT_LiemMinh.pdf
Bản án:số 223 ngày 22/03/2024 của TAND TP. Hồ Chí Minh(07.08.2024),https://congbobanan.toaan.gov.vn/2ta1549152t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng vay tài sản,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Tranh chấp hợp đồng vay tài sản, Yêu cầu trả lại tiền bán tài sản",https://congbobanan.toaan.gov.vn/5ta1549152t1cvn/An_so_223DSPT2024_NgaTrung.pdf
Bản án:số 413 ngày 10/05/2024 của TAND TP. Hồ Chí Minh(07.08.2024),https://congbobanan.toaan.gov.vn/2ta1549160t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp về quyền sở hữu và các quyền khác đối với tài sản,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Tranh chấp quyền sử dụng đất quyền thừa kế tài sản yêu cầu huỷ quyết định đòi tài sản,https://congbobanan.toaan.gov.vn/5ta1549160t1cvn/An_so_413DSPT2024NotDinh.pdf
Bản án:số 347 ngày 24/04/2024 của TAND TP. Hồ Chí Minh(07.08.2024),https://congbobanan.toaan.gov.vn/2ta1549164t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng thuê quyền sử dụng đất,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Tranh chấp hợp đồng thuê quyền sử dụng đất,https://congbobanan.toaan.gov.vn/5ta1549164t1cvn/An_so_347DSPT2024NgaPhuc.pdf
Quyết định:số 443 ngày 17/05/2024 của TAND TP. Hồ Chí Minh(07.08.2024),https://congbobanan.toaan.gov.vn/2ta1549166t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng mua bán nhà,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Tranh chấp hợp đồng đặt cọc mua bán nhà,https://congbobanan.toaan.gov.vn/5ta1549166t1cvn/QD_huy_an_ST_so_443DSPT2024_LongDung.pdf
Bản án:số 56 ngày 21/02/2024 của TAND TP. Hồ Chí Minh(07.08.2024),https://congbobanan.toaan.gov.vn/2ta1548333t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Sơ thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:Xin ly hôn,https://congbobanan.toaan.gov.vn/5ta1548333t1cvn/CHAUXUAN.pdf
Bản án:số 61 ngày 20/05/2024 của TAND TP. Hồ Chí Minh(07.08.2024),https://congbobanan.toaan.gov.vn/2ta1548356t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Phúc thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:ly hôn,https://congbobanan.toaan.gov.vn/5ta1548356t1cvn/DAODO.pdf
Bản án:số 195 ngày 07/06/2024 của TAND TP. Hồ Chí Minh(07.08.2024),https://congbobanan.toaan.gov.vn/2ta1548364t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Sơ thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:ly hôn,https://congbobanan.toaan.gov.vn/5ta1548364t1cvn/HIEPDUNG.pdf
Quyết định:số 200 ngày 10/06/2024 của TAND TP. Hồ Chí Minh(07.08.2024),https://congbobanan.toaan.gov.vn/2ta1548383t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Sơ thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:ly hôn,https://congbobanan.toaan.gov.vn/5ta1548383t1cvn/HUNGHONG.pdf
Bản án:số 64 ngày 23/05/2024 của TAND TP. Hồ Chí Minh(07.08.2024),https://congbobanan.toaan.gov.vn/2ta1548386t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Phúc thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:ly hôn,https://congbobanan.toaan.gov.vn/5ta1548386t1cvn/HUNGTRE.pdf
Bản án:số 212 ngày 17/06/2024 của TAND TP. Hồ Chí Minh(07.08.2024),https://congbobanan.toaan.gov.vn/2ta1548389t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Sơ thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:ly hôn,https://congbobanan.toaan.gov.vn/5ta1548389t1cvn/HUONGANH.pdf
Bản án:số 183 ngày 30/05/2024 của TAND TP. Hồ Chí Minh(07.08.2024),https://congbobanan.toaan.gov.vn/2ta1548390t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Sơ thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:ly hôn,https://congbobanan.toaan.gov.vn/5ta1548390t1cvn/KHAI=CHOW.pdf
Quyết định:số 74 ngày 26/06/2024 của TAND TP. Hồ Chí Minh(07.08.2024),https://congbobanan.toaan.gov.vn/2ta1548393t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Phúc thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:ly hôn,https://congbobanan.toaan.gov.vn/5ta1548393t1cvn/KHIEMBOI.pdf
Bản án:số 68 ngày 29/05/2024 của TAND TP. Hồ Chí Minh(07.08.2024),https://congbobanan.toaan.gov.vn/2ta1548397t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Phúc thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:ly hôn,https://congbobanan.toaan.gov.vn/5ta1548397t1cvn/KODUNG.pdf
Quyết định:số 239 ngày 28/06/2024 của TAND TP. Hồ Chí Minh(07.08.2024),https://congbobanan.toaan.gov.vn/2ta1548410t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Yêu cầu công nhận thuận tình ly hôn...,Sơ thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:thuận tình ly hôn,https://congbobanan.toaan.gov.vn/5ta1548410t1cvn/PETERTRAM.pdf
Bản án:số 51 ngày 24/04/2024 của TAND TP. Hồ Chí Minh(07.08.2024),https://congbobanan.toaan.gov.vn/2ta1548419t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Phúc thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:ly hôn,https://congbobanan.toaan.gov.vn/5ta1548419t1cvn/YENDUY.pdf
Quyết định:số 143 ngày 25/04/2024 của TAND TP. Hồ Chí Minh(07.08.2024),https://congbobanan.toaan.gov.vn/2ta1548421t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Yêu cầu công nhận thuận tình ly hôn...,Sơ thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:thuận tình ly hôn,https://congbobanan.toaan.gov.vn/5ta1548421t1cvn/LONGANH.pdf
Quyết định:số 65 ngày 27/05/2024 của TAND TP. Hồ Chí Minh(07.08.2024),https://congbobanan.toaan.gov.vn/2ta1548427t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Phúc thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:ly hôn,https://congbobanan.toaan.gov.vn/5ta1548427t1cvn/NGHIATHAI.pdf
Bản án:số 76 ngày 28/06/2024 của TAND TP. Hồ Chí Minh(07.08.2024),https://congbobanan.toaan.gov.vn/2ta1548436t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp về chia tài sản chung của vợ chồng trong thời kỳ hôn nhân,Phúc thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:tranh chấp tài sản chung,https://congbobanan.toaan.gov.vn/5ta1548436t1cvn/TAMPHUONG.pdf
Bản án:số 36 ngày 25/03/2024 của TAND TP. Hồ Chí Minh(07.08.2024),https://congbobanan.toaan.gov.vn/2ta1548440t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Phúc thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:ly hôn,https://congbobanan.toaan.gov.vn/5ta1548440t1cvn/TUYENPHONG.pdf
Bản án:số 54/2024/DS-ST ngày 29/01/2024 của TAND TP. Hồ Chí Minh(06.08.2024),https://congbobanan.toaan.gov.vn/2ta1547961t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp về quyền sở hữu và các quyền khác đối với tài sản,Sơ thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Chấp nhận yêu cầu khởi kiện của bà Bùi Ngọc H,https://congbobanan.toaan.gov.vn/5ta1547961t1cvn/BAP_MUOI.pdf
Quyết định:số 187/2024/QDST-DS ngày 01/04/2024 của TAND TP. Hồ Chí Minh(06.08.2024),https://congbobanan.toaan.gov.vn/2ta1547935t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp về quyền sở hữu và các quyền khác đối với tài sản,Sơ thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Đình chỉ giải quyết vụ án dân sự sơ thẩm thụ lý số 113/2018/TLST- DS ngày 23/02/2018 về việc “Tranh chấp đòi tài sản”,https://congbobanan.toaan.gov.vn/5ta1547935t1cvn/[Tân__Quang]QUYẾT_DỊNH_DÌNH_CHỈ.pdf
Bản án:số 499 ngày 31/05/2024 của TAND TP. Hồ Chí Minh(06.08.2024),https://congbobanan.toaan.gov.vn/2ta1547795t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng ủy quyền,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Tranh chấp Hợp đồng ủy quyền; Hợp đồng mua bán nhà, chuyển nhượng quyền sử dụng đất
Không chấp nhận toàn bộ yêu cầu của nguyên đơn, chấp nhận toàn bộ yêu cầu phản tố của bị đơn.",https://congbobanan.toaan.gov.vn/5ta1547795t1cvn/499_DSPT_2024_KHONG_3152024_DIEP_LE_NHAN__DO_THI_THANH_HIEN.pdf
Quyết định:số 65 ngày 28/05/2024 của TAND TP. Hồ Chí Minh(06.08.2024),https://congbobanan.toaan.gov.vn/2ta1547851t1cvn/chi-tiet-ban-an,"Quan hệ pháp luật:Tranh chấp về xử lý kỷ luật, sa thải, đơn phương chấm dứt hợp đồng lao động",Sơ thẩm,Không,Lao động,0,"Thông tin về vụ/việc:Quyết định hủy bản án sơ thẩm và đình chỉ giải quyết vụ án dân sự.
Chấp nhận rút toàn bộ đơn khởi kiện của nguyên đơn.",https://congbobanan.toaan.gov.vn/5ta1547851t1cvn/65_DSST_2024_KHONG_2852024_NGUYEN_DINH_ANH_THUAN__CONG_TY_TNHH_AIN_PLU.pdf
Quyết định:số 318 ngày 28/05/2024 của TAND TP. Hồ Chí Minh(06.08.2024),https://congbobanan.toaan.gov.vn/2ta1547331t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng chuyển nhượng quyền sử dụng đất,Sơ thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Quyết định đình chỉ giải quyết vụ án dân sự,https://congbobanan.toaan.gov.vn/5ta1547331t1cvn/318_DSST_2024_KHONG_2852024_NGUYEN_TRONG_HIEP__HUYNH_HUU_SON.pdf
Quyết định:số 602 ngày 01/07/2024 của TAND TP. Hồ Chí Minh(06.08.2024),https://congbobanan.toaan.gov.vn/2ta1547422t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng vay tài sản,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Quyết định đình chỉ xét xử phúc thẩm vụ án dân sự,https://congbobanan.toaan.gov.vn/5ta1547422t1cvn/602_DSPT_2024_KHONG_LE_VAN_TUNG__NGUYEN_THI_HUYNH_GIANG_.pdf
Quyết định:số 08 ngày 17/06/2024 của TAND TP. Hồ Chí Minh(06.08.2024),https://congbobanan.toaan.gov.vn/2ta1547427t1cvn/chi-tiet-ban-an,"Quan hệ pháp luật:Tranh chấp về xử lý kỷ luật, sa thải, đơn phương chấm dứt hợp đồng lao động",Sơ thẩm,Không,Lao động,0,Thông tin về vụ/việc:Quyết định đình chỉ giải quyết vụ án dân sự,https://congbobanan.toaan.gov.vn/5ta1547427t1cvn/08_LDST_2024_KHONG_CONG_TY_CO_PHAN_CHUNG_KHOAN_THANH_PHO_HO_CHI_MINH_–.pdf
Bản án:số 140 ngày 31/05/2024 của TAND TP. Hồ Chí Minh(05.08.2024),https://congbobanan.toaan.gov.vn/2ta1546861t1cvn/chi-tiet-ban-an,"Quan hệ pháp luật:Tranh chấp về đầu tư tài chính, ngân hàng",Phúc thẩm,Không,Kinh doanh thương mại,0,Thông tin về vụ/việc:hủy sơ thẩm,https://congbobanan.toaan.gov.vn/5ta1546861t1cvn/BAPT_140_ngay_3152024_Viettinbank_thien_son_MH.pdf
Bản án:số 08 ngày 17/01/2024 của TAND TP. Hồ Chí Minh(03.08.2024),https://congbobanan.toaan.gov.vn/2ta1545408t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Các yêu cầu trong trường hợp chưa có điều kiện áp dụng,Phúc thẩm,Không,Hôn nhân và gia đình,0,"Thông tin về vụ/việc:Bà Phan Thị C khởi kiện Yêu cầu bảo vệ quyền trông nom, nuôi dưỡng, chăm sóc của cha mẹ đối với con chưa thành niên",https://congbobanan.toaan.gov.vn/5ta1545408t1cvn/08_HNPTKHONG17012024.pdf
Bản án:số 11 ngày 12/01/2024 của TAND TP. Hồ Chí Minh(03.08.2024),https://congbobanan.toaan.gov.vn/2ta1545411t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn do một bên ở nước ngoài,Sơ thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:Bà Văn Thị Xuân A ly hôn ông Nguyen T,https://congbobanan.toaan.gov.vn/5ta1545411t1cvn/11HNSTKHONG30042024.pdf
Bản án:số 184 ngày 31/05/2024 của TAND TP. Hồ Chí Minh(03.08.2024),https://congbobanan.toaan.gov.vn/2ta1545418t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn do một bên ở nước ngoài,Sơ thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:Bà Nguyen A ly hôn ông Phạm Văn P,https://congbobanan.toaan.gov.vn/5ta1545418t1cvn/184HNSTKHONG30072024.pdf
Bản án:số 11 ngày 12/01/2024 của TAND TP. Hồ Chí Minh(03.08.2024),https://congbobanan.toaan.gov.vn/2ta1545423t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn do một bên ở nước ngoài,Sơ thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:Bà Văn Thị Xuân A  ly hôn ông Nguyen T,https://congbobanan.toaan.gov.vn/5ta1545423t1cvn/11HNSTKHONG30042024.pdf
Bản án:số 22 ngày 31/01/2024 của TAND TP. Hồ Chí Minh(03.08.2024),https://congbobanan.toaan.gov.vn/2ta1545424t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Phúc thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:Ông Phạm Văn H ly hôn Bà Đỗ Thị H1,https://congbobanan.toaan.gov.vn/5ta1545424t1cvn/22HNPTKHONG31012024.pdf
Bản án:số 28 ngày 06/03/2024 của TAND TP. Hồ Chí Minh(03.08.2024),https://congbobanan.toaan.gov.vn/2ta1545426t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Phúc thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:Bà Chau Kim Sa M ly hôn ông Nguyễn Quốc D,https://congbobanan.toaan.gov.vn/5ta1545426t1cvn/28HNPTKHONG06032024.pdf
